ds,yhat
2026-01-01,1.6885214769457884
2026-01-02,1.6943195183784718
2026-01-03,1.8999258075147276
2026-01-04,1.791927741548875
2026-01-05,1.6383961674400647
2026-01-06,1.4571815356062356
2026-01-07,1.0037694872838014
2026-01-08,1.5010977998044817
2026-01-09,1.4791088125805274
2026-01-10,1.319415869847828
2026-01-11,1.8780056849809124
2026-01-12,1.418416622126631
2026-01-13,1.4125750290368693
2026-01-14,1.631402813041102
