ds,yhat
2026-01-01,2.645803351155307
2026-01-02,2.6166253257130867
2026-01-03,3.650438716346575
2026-01-04,4.246877978250421
2026-01-05,2.4830968699725178
2026-01-06,2.6833867703774397
2026-01-07,2.7825684383433376
2026-01-08,2.299593349169035
2026-01-09,3.4385999819248756
2026-01-10,4.002249255558908
2026-01-11,3.5724129261553017
2026-01-12,1.9399969177123395
2026-01-13,2.3295934562288325
2026-01-14,2.4787479406513606
