ds,yhat
2025-01-02,1176.049632456025
2025-01-03,1190.0924453418338
2025-01-04,2026.0916319837154
2025-01-05,2586.4550134263336
2025-01-06,1637.1036315658876
2025-01-07,1173.938366355714
2025-01-08,678.4848149670673
2025-01-09,1287.8981304094148
2025-01-10,1217.5608655385295
2025-01-11,2510.2040370278964
2025-01-12,2319.3297752531294
2025-01-13,811.3469151324884
2025-01-14,1032.3970192399913
2025-01-15,1369.6193480739928
