ds,yhat
2025-08-09 15:40:11,0.0
2025-08-10 15:40:11,0.0
2025-08-11 15:40:11,0.0
2025-08-12 15:40:11,0.002743020406237603
2025-08-13 15:40:11,0.009443321872705943
2025-08-14 15:40:11,0.0
2025-08-15 15:40:11,0.022777080696041355
2025-08-16 15:40:11,0.0
2025-08-17 15:40:11,0.0
2025-08-18 15:40:11,0.0
2025-08-19 15:40:11,0.003177682653533241
2025-08-20 15:40:11,0.009877984120162376
2025-08-21 15:40:11,0.0
2025-08-22 15:40:11,0.027720954322890165
