ds,yhat
2025-01-02,303.3115317383149
2025-01-03,284.8928370982301
2025-01-04,240.14173646099812
2025-01-05,114.19281932537575
2025-01-06,235.22116163072513
2025-01-07,300.8007796831516
2025-01-08,206.02746552749488
2025-01-09,181.134109241486
2025-01-10,210.90894776408268
2025-01-11,219.66297587867626
2025-01-12,207.81062737816455
2025-01-13,128.25325399793883
2025-01-14,300.8268757064973
2025-01-15,205.69978739994855
