ds,yhat
2025-09-18,2.8896001369154924
2025-09-19,2.4312642456652958
2025-09-20,1.8859715197880025
2025-09-21,2.718805811952833
2025-09-22,1.7617382294840909
2025-09-23,3.6968679263815654
2025-09-24,2.480886256666887
2025-09-25,2.995702283513809
2025-09-26,3.0390982990253046
2025-09-27,2.2604955708383456
2025-09-28,3.7458429823654766
2025-09-29,1.3262866405206875
2025-09-30,3.6362663829843935
2025-10-01,2.9688489541299363
