ds,yhat
2025-01-02,117.10769159192431
2025-01-03,338.6100748616552
2025-01-04,428.08233135026177
2025-01-05,546.3202958522718
2025-01-06,429.34118764138213
2025-01-07,589.6410848048185
2025-01-08,407.4093795291446
2025-01-09,296.3011796307195
2025-01-10,366.39903590599636
2025-01-11,250.47134463797533
2025-01-12,265.21061839346805
2025-01-13,185.1408497251866
2025-01-14,298.24418280563737
2025-01-15,315.36109565049657
