ds,yhat
2025-01-02,50.09573577389933
2025-01-03,78.91877413802666
2025-01-04,34.89061858987628
2025-01-05,0.0
2025-01-06,134.27679110931464
2025-01-07,0.0
2025-01-08,102.91896444089716
2025-01-09,32.367768100278894
2025-01-10,0.0
2025-01-11,65.9703378017704
2025-01-12,0.0
2025-01-13,146.29899080474374
2025-01-14,0.0
2025-01-15,191.4725417816917
