ds,yhat
2025-01-02,645.8710224853075
2025-01-03,879.9695998056013
2025-01-04,945.531456422602
2025-01-05,719.1377374901587
2025-01-06,658.4342499124369
2025-01-07,721.6929033665899
2025-01-08,638.4775926177209
2025-01-09,800.1064002702749
2025-01-10,627.2750157665746
2025-01-11,769.3602871032144
2025-01-12,776.5534051604027
2025-01-13,830.5355390244381
2025-01-14,836.7290072348566
2025-01-15,752.1521909438145
