ds,yhat
2025-01-02,260.0437516540314
2025-01-03,156.2324511777349
2025-01-04,401.26316148910377
2025-01-05,391.094982674894
2025-01-06,400.69915800123243
2025-01-07,417.0852677948027
2025-01-08,408.00531545299185
2025-01-09,286.4287665386697
2025-01-10,192.56291972972542
2025-01-11,406.9075914817762
2025-01-12,461.3413599675962
2025-01-13,440.0888421183797
2025-01-14,391.87280155975697
2025-01-15,394.11768487765073
