ds,yhat
2025-01-02,134.9714923821267
2025-01-03,138.63742597458298
2025-01-04,147.82122428373805
2025-01-05,131.23233617621347
2025-01-06,133.6437086994635
2025-01-07,96.31137592892823
2025-01-08,106.71725893724768
2025-01-09,68.66151505512599
2025-01-10,45.34285861725033
2025-01-11,62.61343617616713
2025-01-12,64.95108656678136
2025-01-13,56.53956515817544
2025-01-14,61.864474883121176
2025-01-15,73.31155196254015
