ds,yhat
2025-01-02,59.289544758485086
2025-01-03,115.50103160770419
2025-01-04,276.13017138875665
2025-01-05,330.52688032575554
2025-01-06,297.6725814195497
2025-01-07,487.14987700196366
2025-01-08,475.4635886889418
2025-01-09,321.01634618906536
2025-01-10,360.6195868745848
2025-01-11,393.08732691725584
2025-01-12,398.9070368232056
2025-01-13,263.4046856475365
2025-01-14,100.75174806897334
2025-01-15,242.88563304706213
