ds,yhat
2025-01-02,202.761763861584
2025-01-03,313.0147792266464
2025-01-04,311.125721287422
2025-01-05,216.6861830744709
2025-01-06,292.0357944847078
2025-01-07,136.23611220210938
2025-01-08,299.2420364033822
2025-01-09,190.01462453629935
2025-01-10,191.62413891816547
2025-01-11,306.4815491567446
2025-01-12,393.139469264762
2025-01-13,225.47251772988645
2025-01-14,187.0574019393449
2025-01-15,71.90101350817223
