ds,yhat
2025-01-02,235.71950819253476
2025-01-03,134.05684657236256
2025-01-04,422.9155251350927
2025-01-05,394.42260160581714
2025-01-06,410.4936551676428
2025-01-07,418.1077881690953
2025-01-08,407.8683445703397
2025-01-09,248.06029046822428
2025-01-10,172.18467005607602
2025-01-11,416.01571846449843
2025-01-12,477.0807044652407
2025-01-13,444.46195970084256
2025-01-14,391.2109643273778
2025-01-15,398.4565954977227
