ds,yhat
2025-01-02,161.24165321525876
2025-01-03,181.74118277278723
2025-01-04,255.32048757957529
2025-01-05,241.13167804642293
2025-01-06,108.06791065388383
2025-01-07,153.08968362023668
2025-01-08,227.00986998676544
2025-01-09,166.89897207225704
2025-01-10,140.15975933170714
2025-01-11,311.1384329682754
2025-01-12,228.36421037687296
2025-01-13,170.12453576644654
2025-01-14,122.79898847712073
2025-01-15,196.5810797028757
