ds,yhat
2025-01-02,1420.2613944038908
2025-01-03,2227.603594380473
2025-01-04,2125.785661314681
2025-01-05,2257.7698174825946
2025-01-06,1344.9180347846177
2025-01-07,1414.7399921426343
2025-01-08,1425.922165000382
2025-01-09,2081.1444364091462
2025-01-10,1491.7609175480568
2025-01-11,3078.0790102154333
2025-01-12,2508.7861161917635
2025-01-13,1814.5075945537599
2025-01-14,1606.8028990028283
2025-01-15,1558.9357873101922
