ds,yhat
2026-01-01,1.7410106036665847
2026-01-02,2.2505508390243563
2026-01-03,2.1594224601035847
2026-01-04,1.765356512882613
2026-01-05,1.7977754606465883
2026-01-06,1.6174382661898083
2026-01-07,1.1539994732670489
2026-01-08,1.8264668271695683
2026-01-09,1.3134936478770975
2026-01-10,1.5314652517507847
2026-01-11,1.552295783839075
2026-01-12,1.2237858691380725
2026-01-13,0.9544410409198819
2026-01-14,1.1276780260556056
