ds,yhat
2025-01-02,108.74211546663946
2025-01-03,112.28667699716264
2025-01-04,127.43875734761353
2025-01-05,86.36426669113041
2025-01-06,81.09163192950841
2025-01-07,35.119064139711945
2025-01-08,55.60150352471978
2025-01-09,78.05404879367316
2025-01-10,58.650718754798
2025-01-11,100.49507982157932
2025-01-12,57.602186161748705
2025-01-13,71.69366342490427
2025-01-14,76.23162783154481
2025-01-15,80.28760241509465
