ds,yhat
2025-01-02,981.452808119901
2025-01-03,996.563966126514
2025-01-04,1358.6387677437424
2025-01-05,1107.045312848578
2025-01-06,783.427890762696
2025-01-07,549.9701449226627
2025-01-08,728.2807224708139
2025-01-09,510.05448173126473
2025-01-10,601.2832049565956
2025-01-11,1117.094836780783
2025-01-12,1525.6249108827997
2025-01-13,750.4629353762354
2025-01-14,542.5080594417951
2025-01-15,530.5223641098369
